[1551, 1698][0, 0, 0]
[1551, 1699][0, 0, 0]
[1551, 1700][0, 0, 0]
[1551, 1701][0, 0, 0]
[1551, 1702][0, 0, 0]
[1551, 1703][0, 0, 0]
[1551, 1704][0, 0, 0]
[1551, 1705][0, 0, 0]
[1551, 1706][0, 0, 0]
[1551, 1707][0, 0, 0]
[1551, 1708][0, 0, 0]
[1551, 1709][0, 0, 0]
[1551, 1710][0, 0, 0]
[1551, 1711][0, 0, 0]
[1551, 1712][0, 0, 0]
[1551, 1713][0, 0, 0]
[1551, 1714][0, 0, 0]
[2325, 1684][0, 0, 0]
[2325, 1685][0, 0, 0]
[2325, 1686][0, 0, 0]
[2325, 1687][0, 0, 0]
[2325, 1688][0, 0, 0]
[2325, 1689][0, 0, 0]
[2325, 1690][0, 0, 0]
[2325, 1691][0, 0, 0]
[2325, 1692][0, 0, 0]
[2325, 1693][0, 0, 0]
[2325, 1694][0, 0, 0]
[2325, 1695][0, 0, 0]
[2325, 1696][0, 0, 0]
[2325, 1697][0, 0, 0]
[2325, 1698][0, 0, 0]
[2325, 1699][0, 0, 0]
[2325, 1700][0, 0, 0]
[2325, 1701][0, 0, 0]
[2325, 1702][0, 0, 0]
[2325, 1703][0, 0, 0]
[2325, 1704][0, 0, 0]
[2325, 1705][0, 0, 0]
[2325, 1706][0, 0, 0]
[2325, 1707][0, 0, 0]
[2325, 1708][0, 0, 0]
[2325, 1709][0, 0, 0]
[2325, 1710][0, 0, 0]
[2325, 1711][0, 0, 0]
[2325, 1712][0, 0, 0]
[2325, 1713][0, 0, 0]
[2325, 1714][0, 0, 0]
[2326, 1684][0, 0, 0]
[2326, 1685][0, 0, 0]
[2326, 1686][0, 0, 0]
[2326, 1687][0, 0, 0]
[2326, 1688][0, 0, 0]
[2326, 1689][0, 0, 0]
[2326, 1690][0, 0, 0]
[2326, 1691][0, 0, 0]
[2326, 1692][0, 0, 0]
[2326, 1693][0, 0, 0]
[2326, 1694][0, 0, 0]
[2326, 1695][0, 0, 0]
[2326, 1696][0, 0, 0]
[2326, 1697][0, 0, 0]
[2326, 1698][0, 0, 0]
[2326, 1699][0, 0, 0]
[2326, 1700][0, 0, 0]
[2326, 1701][0, 0, 0]
[2326, 1702][0, 0, 0]
[2326, 1703][0, 0, 0]
[2326, 1704][0, 0, 0]
[2326, 1705][0, 0, 0]
[2326, 1706][0, 0, 0]
[2326, 1707][0, 0, 0]
[2326, 1708][0, 0, 0]
[2326, 1709][0, 0, 0]
[2326, 1710][0, 0, 0]
[2326, 1711][0, 0, 0]
[2326, 1712][0, 0, 0]
[2326, 1713][0, 0, 0]
[2326, 1714][0, 0, 0]
